model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors,using_chat_template
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.5729017853736877,"[0.0240514874458313, 0.010318444110453129, 1.8503073079045862e-05, 0.00022273515060078353, 0.39248713850975037]",gold,True,1,False,0,"Speaker0: Yeah this is a what we call,
Speaker0: ah,
Speaker0: example ah,
Speaker0: what if for suppose
Speaker0: you, you have a ring right?
Speaker1: Yes, yes.
Speaker0: You have a ring on your finger or anything?
Speaker0: what is it made up of?
Speaker1: gold.
Speaker1: ah silver,
Speaker0: Yeah what,
Speaker0: gold ah what we as called actually?
Speaker1: hmm,",Metal,"['Iron', 'Hard', 'Material', 'Dense', 'Manufactured']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.08593543618917465,"[0.022498149424791336, 0.7903342247009277, 0.10122453421354294, 2.8597412438102765e-06, 4.816914497496327e-06]",Scientist,False,0,False,0,Speaker1: What do Scientist book? Scientist,Research,"['Paper', 'Investigate', 'Undertake', 'Document', 'Report']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.30399638414382935,"[0.023913411423563957, 0.06696926057338715, 0.008050543256103992, 0.5836434960365295, 0.013426885940134525]",,False,0,False,0,"Speaker1: Ah, normally
Speaker1: If there is any
Speaker1: murder, anything happened, Ok?
Speaker1: What they do the next day?
Speaker1: If the night
Speaker1: If last night we had some murder scene there? Ok?
Speaker1: The next day who comes to check? Or do what?
Speaker0: So,",Investigate,"['Crime', 'Police', 'Clue', 'Detective', 'Solve']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.0010323127498850226,"[0.017731739208102226, 0.015474440529942513, 2.613531432871241e-05, 0.11396722495555878, 0.8517681956291199]",,False,0,False,0,"Speaker1: uh
Speaker1: ok
Speaker1: um
Speaker1: It is something related to
Speaker1: uh
Speaker1: ok uh if you want to read or anything, we need something right?
Speaker1: uh we can't read without the help of that what is that?",Light,"['Dark', 'Bright', 'See', 'Sun', 'Bulb']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.5101509690284729,"[0.0023416338954120874, 1.3510706594388466e-05, 0.11828768998384476, 0.004952013026922941, 0.36425426602363586]","Caramel

---

Transcript",True,1,False,0,"Speaker0: Uh, normally we have this
Speaker0: uh it is two
Speaker0: of words. Okay? I'm telling you the second word. I'm giving you a clue for that. Okay?
Speaker0: Um,
Speaker0: it's like
Speaker0: uh the normally use it in uh
Speaker0: cakes or anything, any kind of cakes or anything, this is used.
Speaker0: Uh, it's made by a sugar.
Speaker0: If we,
Speaker0: if we keep on stirring the sugar, we get this.
Speaker1: If it's starting with the sweets, sweet caramel.
Speaker0: Yes.
Speaker0: Okay.
Speaker0: And if, this is the second word. Okay?
Speaker0: And the first word is normally on cakes
Speaker0: we get something to see very decorative and very attractive. What is it?",Creme caramel,"['Milk', 'Mould', 'Dessert', 'Egg', 'Syrup']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.26203349232673645,"[0.40374070405960083, 0.27042362093925476, 0.06339263170957565, 2.9528495360864326e-05, 0.00038003179361112416]",Earth,False,0,False,0,"Speaker1: Ah,
Speaker1: next is, ok.
Speaker1: ah,
Speaker1: Where are we living normally?
Speaker0: Though we are living on earth.
Speaker1: Ok, the other name for earth?
Speaker1: The other name for earth?
Speaker0: You are regarding, you are asking regarding to the solar system.
Speaker1: Yes.",Planet,"['Earth', 'Venus', 'Saturn', 'Space', 'Mass']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.11909054219722748,"[0.012559367343783379, 1.0092860236454726e-07, 0.43051213026046753, 0.0073256222531199455, 0.43051213026046753]",School,False,0,False,0,"Speaker1: Okay,
Speaker1: Normally
Speaker1: when we are small okay
Speaker1: We go somewhere right
Speaker1: to complete our education. This is the first part of our education.
Speaker0: okay
Speaker1: at from five years
Speaker1: we start going somewhere. Where is it?
Speaker1: To an education institute right.
Speaker1: What is that we called?
Speaker0: school
Speaker1: okay
Speaker1: In school, what is more important for us?
Speaker1: There is a dress code right.",School uniform,"['Garment', 'Children', 'School', 'Clothing', 'School']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.5519393682479858,"[4.094947507837787e-05, 0.09257888793945312, 2.488195605110377e-06, 0.31368759274482727, 0.04175078123807907]","small

---

Transcript: """,True,1,False,0,"Speaker1: Ok, I got this phone, Ok?
Speaker1: uh, sorry I got this word.
Speaker1: Ok generally uh, we
Speaker1: we
Speaker1: talk
Speaker1: on this. We connected to our laptops or this thing.
Speaker1: to to talk. What you say?
Speaker0: Ear phone?
Speaker1: Yeah, one more thing?
Speaker1: What is the other word for small, small?",Microphone,"['Sound', 'Voice', 'Sing', 'Amplify', 'Speak']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.9431313872337341,"[0.0006346904556266963, 0.03641034662723541, 0.0004856316954828799, 0.019333183765411377, 4.752346740133362e-06]","Operating System

---

Transcript",True,1,False,0,"Speaker0: Ok, this guy is very famous, Ok? He is one of the you know
Speaker0: uh,
Speaker0: How to tell him?
Speaker0: He is very famous way, you know uh,
Speaker0: It's a um,
Speaker0: one
Speaker0: kind of a
Speaker1: He is very famous.
Speaker0: Yeah, he created one thing
Speaker1: Hmm
Speaker0: one type of operation system.
Speaker1: hmm,
Speaker0: Which is not, which is similar to android only.
Speaker1: Like Apple?
Speaker0: Yeah, yeah who is a
Speaker0: one
Speaker1: founder CEO?
Speaker0: Yeah, yeah, yeah",Steve Jobs,"['Iphone', 'Founder', 'Genius', 'Apple', 'Mac']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.9897721409797668,"[1.418128334762514e-07, 0.00048595364205539227, 0.0005529399495571852, 9.34693671297282e-05, 0.009095271117985249]",sex,True,1,False,0,"Speaker1: Okay.
Speaker1: Okay this is a name of a movie okay?
Speaker0: hmm,
Speaker1: it's ah,
Speaker1: Okay, it's four words.
Speaker0: Okay.
Speaker1: Easy,
Speaker0: hmm,
Speaker1: first one is very important to everyone.
Speaker1: Like if they going if they get you know married or something
Speaker0: Okay, is it a kind of a webseries?
Speaker1: No, it's a movie.
Speaker1: Very famous movie okay?
Speaker1: Okay, ah I will okay four words,
Speaker1: first word is very ah this thing it is a you know it's related to our hormones,
Speaker0: hmm.
Speaker1: Okay?
Speaker1: Can you guess it related to me finally?
Speaker0: okay, sex?
Speaker1: Yeah.
Speaker1: It's first one,
Speaker0: it's",Sex and the City,"['Series', 'Women', 'New York', 'Moms', 'Relationships']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.41988056898117065,"[0.03608827292919159, 1.363368210149929e-05, 5.723814319935627e-05, 0.022580835968255997, 0.5213794708251953]",,False,0,False,0,"Speaker1: Okay, next this thing
Speaker0: Okay, If we eat something
Speaker1: hh.
Speaker0: but what do we do
Speaker1: like which you and then we",Swallow,"['Bird', 'Spring', 'Black', 'Fly', 'Migrate']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.8651329278945923,"[0.014715537428855896, 1.1769729098887183e-05, 0.10080277919769287, 0.011885112151503563, 0.007451754994690418]","---

Solution:",True,1,False,0,"Speaker1: Okay this is very you know one of the planet
Speaker1: almost a planet.
Speaker0: hmm,
Speaker1: You can see the everyday
Speaker0: hm
Speaker1: after sun's.",Moon,"['Space', 'Full', 'Night', 'Half', 'Sky']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.9691150188446045,"[0.0028474568389356136, 0.0020672173704952, 0.0013864049687981606, 0.01923181302845478, 0.0053521194495260715]",Taj Mahal,True,1,True,1,"Speaker1: Uh,
Speaker1: It's a very famous
Speaker1: the place
Speaker1: a
Speaker0: Okay.
Speaker1: Where
Speaker1: what did Sha Jahan build for Mumtaz? Yes.",Taj Mahal,"['Tourist Site', 'Agra', 'Landmark', 'Religious', 'Ivory-White']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.0033816236536949873,"[2.9717291454289807e-06, 0.0014326166128739715, 0.00901640672236681, 0.9861661195755005, 2.5294190209024237e-07]",Dingoes,False,0,False,0,"Speaker0: Ah,
Speaker0: It's a
Speaker0: place
Speaker0: where we can see different type of things
Speaker0: let where where
Speaker1: Exhibition?
Speaker0: No,
Speaker0: we have wells connection of dingoes Right?
Speaker1: Yeah, yeah, yeah it's",Museum,"['Art', 'Building', 'Painting', 'Exhibition', 'Collection']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.13788829743862152,"[0.015373795293271542, 3.194407099726959e-06, 0.8464459180831909, 0.00019411550601944327, 9.46679720073007e-05]",Physics,False,0,False,0,"Speaker1: hmm when we go on a bike we will raise the accelerator right?
Speaker0: hmm
Speaker1: ah what does that called?
Speaker0: Its for speed?
Speaker1: yes
Speaker0: Okay, speed.
Speaker1: ah what does we when its dark we will turn on?
Speaker0: ah light
Speaker1: yeah there is a middle word which is like
Speaker0: Okay, is it related to some
Speaker1: yes
Speaker0: this physics or something?",Speed of Light,"['Fast', 'Space', 'Physics', 'Travel', 'The Sun']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.8222180604934692,"[0.1035711020231247, 0.0023439940996468067, 0.020639732480049133, 0.05056339129805565, 0.0006637541810050607]",Mediterranean Sea,True,1,False,0,"Speaker1: yes.
Speaker1: hh
Speaker1: it's a kind of
Speaker1: watery place.
Speaker0: Okay, is it in India?
Speaker1: no.
Speaker1: ah,
Speaker0: some mission some
Speaker1: It's beside India, yes like that.
Speaker0: Okay, West Bengal.
Speaker1: HH.
Speaker0: Mediterranean Sea?
Speaker1: No,
Speaker0: am.
Speaker0: Indian Ocean?
Speaker1: no.",Atlantic Ocean,"['Pacific', 'Salty Water', 'Coast', 'Sea', 'Fish']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.00044187376624904573,"[2.3900192900327966e-06, 0.9847560524940491, 0.01479731872677803, 2.2604651803703746e-06, 6.400934893235899e-08]",Dot,False,0,False,0,"Speaker0: Ok change the question
Speaker1: uh
Speaker0: um um this is this word belongs to the images
Speaker0: uh
Speaker1: images?.
Speaker0: yes
Speaker0: the in
Speaker1: any format or something
Speaker0: no no no in images there is we have some small small kind of thing
Speaker1: yeah yeah um
Speaker1: small small dots
Speaker0: yes
Speaker1: uh",Pixel,"['Screen', 'Dot', 'Square', 'Color', 'Video']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.04863230139017105,"[0.0070928786881268024, 0.7400125861167908, 0.20424871146678925, 3.9531028050987516e-06, 9.611964742362034e-06]",The secret word that the guesser is trying to,False,0,False,0,"Speaker0: ah, ah, like If we want to know about something what do we do?",Research,"['Paper', 'Investigate', 'Undertake', 'Document', 'Report']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.8962370753288269,"[0.007575295865535736, 3.307437282273895e-06, 0.0006636918406002223, 0.00011750472185667604, 0.09540316462516785]",Guitar,True,1,False,0,"Speaker0: Ok, It's a
Speaker0: type of a thing, ah
Speaker1: Ok.
Speaker0: uh, use to play.
Speaker0: like, like harmony,
Speaker1: playing
Speaker1: Ok, some instrument uh, like tabla
Speaker0: Hmm,
Speaker0: hmm
Speaker1: or guiter.
Speaker0: Yes, but there is type of guitars, right?
Speaker1: Ok, Guitar, the word guitar is present?
Speaker0: Yes, guitar is present, there is another word in front of it but it is a type of a guitar.
Speaker1: Ok.
Speaker1: Uh,
Speaker0: Do you know it?
Speaker1: Yeah!
Speaker1: Like is it you know soft music or like a jazz, bass or something?
Speaker0: Yes,
Speaker0: Yes, the second word which you have",Bass Guitar,"['Instrument', 'Strings', 'Low', 'Pitch', 'Electric']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.8766691088676453,"[0.02851957269012928, 3.2652911613695323e-05, 0.028433725237846375, 6.954009279525053e-08, 0.06634490936994553]",Quarrel,True,1,False,0,"Speaker0: Okay.
Speaker0: If
Speaker0: uh uh husband and wife getting so much of quarrel between each other
Speaker0: then what do
Speaker1: What they do?
Speaker0: Yes.
Speaker1: Um, they go for police station or something.
Speaker0: Uh um.
Speaker1: Court.
Speaker0: Yes, the court thing.",Divorce,"['Wedding', 'Civil State', 'Breakup', 'Ex', 'Marriage']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.0035163310822099447,"[0.9638752937316895, 0.016107484698295593, 0.01163511537015438, 4.3513995478861034e-05, 0.004822269082069397]",mosquito,False,0,False,0,"Speaker1: Okay.
Speaker1: It's a type of
Speaker1: what do we can say
Speaker1: there are small insects right which will come in night
Speaker0: Okay, um
Speaker0: mosquitoes
Speaker1: yeah what do they
Speaker1: find to us uh yeah",Malaria,"['Mosquito', 'Disease', 'Parasite', 'Fever', 'Tropical']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.0158095546066761,"[0.0037639939691871405, 0.07295583188533783, 0.050331052392721176, 0.8571301698684692, 9.394266271556262e-06]","coronavirus

---

Transcript",False,0,False,0,"Speaker0: The  word is like when we are having this corona time, What the people are uses?",Mask,"['Eyes', 'Cover', 'Venice', 'Carnival', 'Face']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.21124862134456635,"[6.546142685692757e-05, 0.00458831200376153, 0.037060726433992386, 0.747036874294281, 5.7574720102593346e-08]",bright,False,0,False,0,"Speaker1: Next, uh if the power is gone
Speaker1: then what will be use in your phone?
Speaker1: Power is off.
Speaker0: Charging
Speaker1: No no no
Speaker0: Then?
Speaker1: If you are if you trying to find something.
Speaker0: Google search
Speaker1: No no no if the power is off,
Speaker1: power
Speaker1: then we are searching for something and we are using our phone.
Speaker1: Like we are searching for something more in a
Speaker1: We are searching for something item,
Speaker1: So we are using our phone
Speaker1: to search it.
Speaker0: You mean the specifications in phone right?
Speaker1: Yes yes
Speaker0: Ok
Speaker0: Mobile data
Speaker1: No no
Speaker0: No
Speaker0: Wi-fi
Speaker1: No no we are looking for something
Speaker1: bright",Flashlight,"['Light', 'Portable', 'Bulb', 'Battery', 'Hand']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.06299195438623428,"[0.050659649074077606, 0.7700496912002563, 4.601869932230329e-06, 0.08460430800914764, 0.03168966621160507]",,False,0,False,0,"Speaker0: Next it comes like some kind of movie
Speaker0: It is a on character.
Speaker1: Ok
Speaker0: Like super
Speaker0: what is
Speaker1: Spiderman?
Speaker0: No no not Spiderman
Speaker1: Ironman?
Speaker0: No no no
Speaker0: Some kind of character, he is very strong.
Speaker1: Wonder woman?
Speaker0: No
Speaker0: He is the men",Thor,"['Norse', 'Superhero', 'American', 'Marvel', 'Film']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.24458074569702148,"[0.38402578234672546, 0.006500471383333206, 0.3343985378742218, 0.029828229919075966, 0.0006662489613518119]",Selena Gomez,False,0,False,0,"Speaker0: Next one is the word like
Speaker0: It is also some kind of name, the persons name, right.
Speaker0: Uh, where
Speaker0: It is like
Speaker0: gender is opposite to men.
Speaker0: and
Speaker0: She is
Speaker0: intrested in music.
Speaker1: Ok.
Speaker1: You said she is a female. right?
Speaker0: Hmm
Speaker1: Uhh
Speaker1: Selena Gomez?
Speaker0: No No
Speaker1: Uh
Speaker1: What is that?
Speaker0: Like
Speaker0: It is very popular name, uh.
Speaker0: She is a woman.",Rihanna,"['Umbrella', 'Barbados', 'Female', 'Musician', 'Hit']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.003954970743507147,"[8.909939424484037e-06, 0.17994198203086853, 0.0306682288646698, 1.6711108401068486e-05, 0.7854092121124268]","Java

---

Transcript: """,False,0,False,0,"Speaker1: Ah, this very a common thing which we have learned in like ah,
Speaker1: CSE clearing.
Speaker1: This is kind of, some kind of ah
Speaker0: Is it a subject?
Speaker1: Yes, it is a subject.
Speaker0: Operating system?
Speaker1: Yes, some kind of like that only.
Speaker0: Ah, C++?
Speaker1: No, no
Speaker0: Java?
Speaker1: Some kind of a
Speaker1: word in it.
Speaker0: Word in the sense?
Speaker1: Ah, what will use in the Java?",Javascript,"['Language', 'Computer', 'Coding', 'Code', 'Technology']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.6992146372795105,"[0.015529313124716282, 0.23630918562412262, 0.014324943535029888, 3.4195334563946744e-08, 0.03462181240320206]",Medical Shop,True,1,False,0,"Speaker0: In Saudi Arabia.
Speaker0: Okay.
Speaker0: Yep.
Speaker0: Uh, here is another word um,
Speaker0: um, What we call medical shop uh, for another name.
Speaker0: Yeah.",Pharmacy,"['Doctor', 'Medicine', 'Prescription', 'Turn', 'Vaccine']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.9984006285667419,"[0.0011578474659472704, 0.0002691324916668236, 2.7046053219237365e-05, 0.00014503345300909132, 1.880382853869378e-07]",ray + einstein,True,1,False,0,"Speaker1: Okay, I will try to explain this word, one word but
Speaker1: two words like,
Speaker1: the person,
Speaker1: ah,
Speaker1: what we call a line in mathematics?
Speaker1: line , line.
Speaker0: ray
Speaker1: Okay um okay that is the first part of the word, and I'm going to explain the second,
Speaker1: ah,
Speaker0: It's a name of a person?
Speaker1: Yes.
Speaker1: Okay, but he is from not from India,
Speaker1: Okay, first one is ray, ah I'm going to explain what,
Speaker1: um,
Speaker0: second one is?
Speaker1: I'm trying to explain that only second one.
Speaker0: and it is related to?
Speaker1: ah like we can ah,
Speaker1: heard his name in like physics.
Speaker1: not I guess he is the celebrity but he is not a scientist.
Speaker1: But ah  the second part of the name we came mostly we will listen in physics.
Speaker0: like ah can you say his name?
Speaker1: ah like,
Speaker0: ah,
Speaker1: ah now you can comment the both the words,
Speaker1: yeah.",Ray Charles,"['Blind', 'Singer', 'Jazz', 'Piano', 'American']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.7670177221298218,"[2.103476072079502e-05, 0.006891418248414993, 0.0006016349652782083, 0.2226375788450241, 0.0028306501917541027]",Cardiologist,True,1,False,0,"Speaker0: This is a profession
Speaker0: Uh
Speaker0: But related to not the
Speaker0: Uhm
Speaker1: Doctor
Speaker0: Uh, a doctor.
Speaker0: Uh
Speaker1: I shall should a name different doctors?
Speaker0: Uhn. Uh in in doctor like Cardiologist, like neurologist.
Speaker0: In that we can
Speaker1: Right, yes.
Speaker0: Uh,
Speaker0: In that we can see but he is related to our
Speaker0: Uh",Dentist,"['Mouth', 'Cavity', 'Filling', 'Anesthetics', 'Teeth']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.8215252161026001,"[0.14810656011104584, 0.012195072136819363, 0.013955488801002502, 9.495538688497618e-05, 0.0041227019391953945]","---

Solution:",True,1,False,0,"Speaker1: for skip
Speaker1: Okay this is the
Speaker1: monument
Speaker1: in the world, where we can
Speaker1: see this is a mummy in mummy film.
Speaker0: Egypt?
Speaker1: okay place is
Speaker1: is that, but what we see in that?",Pyramid,"['Egypt', 'Ancient', 'Giza', 'Triangular', 'Structure']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.4838777184486389,"[0.08612604439258575, 0.00809201505035162, 0.4179724454879761, 0.003418662352487445, 0.0005131581565365195]","---

Guess: The guess",True,1,False,0,"Speaker1: Uh, this is the common food we eat in the morning
Speaker1: like foreign people will eat.",Sandwich,"['Bread', 'Meat', 'Vegetables', 'Burger', 'Stacked']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.5542238354682922,"[0.3702481687068939, 0.015365024097263813, 0.024459728971123695, 0.028940856456756592, 0.0067624254152178764]",Fishes,True,1,False,0,"Speaker0: Uh,
Speaker0: What you call if we,
Speaker0: what will be there in the water?
Speaker1: Fishes,
Speaker0: Who will catch that?",Fisherman,"['Fish', 'Rod', 'Hook', 'Bait', 'Worm']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.9988306760787964,"[0.0002777273184619844, 0.0002169106446672231, 0.0004734783142339438, 9.202917135553434e-05, 0.00010920899512711912]","Holidays

---

Transcript",True,1,False,0,"Speaker1: Okay.
Speaker1: After school what we expect in summers?
Speaker0: Holidays, holiday.
Speaker1: That second word and the first word will be like uh, if we go to the
Speaker1: what you call, if we use electricity for a month and what we get?",Billie Holiday,"['Jazz', 'Singer', 'Swing', 'Vocal', 'Scat']",False
allenai/tulu-2-dpo-7b,True,no_answers,221,en_in,0.00882043782621622,"[0.01710958033800125, 0.9573851227760315, 0.006383337080478668, 0.005420770030468702, 0.004880673252046108]",Boat,False,0,False,0,"Speaker1: Here what we can see in the rivers?
Speaker0: Ha.
Speaker1: Not exactly in the river.
Speaker0: Okay.
Speaker0: Boat,",Ship,"['Water', 'Boat', 'Sea', 'Ocean', 'Vessel']",False
