model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors,using_chat_template
01-ai/Yi-6B,True,no_answers,221,en_in,0.3045789301395416,"[0.25969287753105164, 1.4264396668295376e-05, 6.381163984769955e-05, 0.004086157772690058, 0.43156394362449646]","gold

---

Transcript: """,False,0,False,0,"Speaker0: Yeah this is a what we call,
Speaker0: ah,
Speaker0: example ah,
Speaker0: what if for suppose
Speaker0: you, you have a ring right?
Speaker1: Yes, yes.
Speaker0: You have a ring on your finger or anything?
Speaker0: what is it made up of?
Speaker1: gold.
Speaker1: ah silver,
Speaker0: Yeah what,
Speaker0: gold ah what we as called actually?
Speaker1: hmm,",Metal,"['Iron', 'Hard', 'Material', 'Dense', 'Manufactured']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.0001774395495885983,"[6.858711276436225e-05, 0.4290848672389984, 0.5706154704093933, 2.8213320547365583e-05, 2.5384979380760342e-05]","""book""

---

Transcript",False,0,False,0,Speaker1: What do Scientist book? Scientist,Research,"['Paper', 'Investigate', 'Undertake', 'Document', 'Report']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.42094364762306213,"[0.05337879806756973, 0.33104950189590454, 0.02573303133249283, 0.16142337024211884, 0.007471675984561443]","""police""

---

Trans",True,1,False,0,"Speaker1: Ah, normally
Speaker1: If there is any
Speaker1: murder, anything happened, Ok?
Speaker1: What they do the next day?
Speaker1: If the night
Speaker1: If last night we had some murder scene there? Ok?
Speaker1: The next day who comes to check? Or do what?
Speaker0: So,",Investigate,"['Crime', 'Police', 'Clue', 'Detective', 'Solve']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.0003132146957796067,"[0.0003570664266590029, 0.33324161171913147, 0.0010841131443157792, 0.0005455996142700315, 0.6644583940505981]","""book""",False,0,False,0,"Speaker1: uh
Speaker1: ok
Speaker1: um
Speaker1: It is something related to
Speaker1: uh
Speaker1: ok uh if you want to read or anything, we need something right?
Speaker1: uh we can't read without the help of that what is that?",Light,"['Dark', 'Bright', 'See', 'Sun', 'Bulb']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.025816788896918297,"[0.01467342209070921, 0.006127108819782734, 0.818496584892273, 0.10188982635736465, 0.0329962819814682]","""decorative""

---

Trans",False,0,False,0,"Speaker0: Uh, normally we have this
Speaker0: uh it is two
Speaker0: of words. Okay? I'm telling you the second word. I'm giving you a clue for that. Okay?
Speaker0: Um,
Speaker0: it's like
Speaker0: uh the normally use it in uh
Speaker0: cakes or anything, any kind of cakes or anything, this is used.
Speaker0: Uh, it's made by a sugar.
Speaker0: If we,
Speaker0: if we keep on stirring the sugar, we get this.
Speaker1: If it's starting with the sweets, sweet caramel.
Speaker0: Yes.
Speaker0: Okay.
Speaker0: And if, this is the second word. Okay?
Speaker0: And the first word is normally on cakes
Speaker0: we get something to see very decorative and very attractive. What is it?",Creme caramel,"['Milk', 'Mould', 'Dessert', 'Egg', 'Syrup']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.24502184987068176,"[0.001417031162418425, 0.7274335026741028, 0.026033667847514153, 9.33216288103722e-05, 6.437150545934855e-07]","solar system

---

Transcript:",False,0,False,0,"Speaker1: Ah,
Speaker1: next is, ok.
Speaker1: ah,
Speaker1: Where are we living normally?
Speaker0: Though we are living on earth.
Speaker1: Ok, the other name for earth?
Speaker1: The other name for earth?
Speaker0: You are regarding, you are asking regarding to the solar system.
Speaker1: Yes.",Planet,"['Earth', 'Venus', 'Saturn', 'Space', 'Mass']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.2925683856010437,"[0.16953596472740173, 9.053423127625138e-05, 0.12673860788345337, 0.2843279242515564, 0.12673860788345337]","school

---

Transcript: """,True,1,False,0,"Speaker1: Okay,
Speaker1: Normally
Speaker1: when we are small okay
Speaker1: We go somewhere right
Speaker1: to complete our education. This is the first part of our education.
Speaker0: okay
Speaker1: at from five years
Speaker1: we start going somewhere. Where is it?
Speaker1: To an education institute right.
Speaker1: What is that we called?
Speaker0: school
Speaker1: okay
Speaker1: In school, what is more important for us?
Speaker1: There is a dress code right.",School uniform,"['Garment', 'Children', 'School', 'Clothing', 'School']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.8100842833518982,"[7.169142918428406e-05, 0.00011440055823186412, 7.1990248216025066e-06, 0.010263929143548012, 0.17945845425128937]","""small""

---

Transcript",True,1,False,0,"Speaker1: Ok, I got this phone, Ok?
Speaker1: uh, sorry I got this word.
Speaker1: Ok generally uh, we
Speaker1: we
Speaker1: talk
Speaker1: on this. We connected to our laptops or this thing.
Speaker1: to to talk. What you say?
Speaker0: Ear phone?
Speaker1: Yeah, one more thing?
Speaker1: What is the other word for small, small?",Microphone,"['Sound', 'Voice', 'Sing', 'Amplify', 'Speak']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.4177204668521881,"[0.3758043050765991, 0.1630655825138092, 0.03625527024269104, 0.005722074303776026, 0.001432298682630062]","""Apple""",True,1,False,0,"Speaker0: Ok, this guy is very famous, Ok? He is one of the you know
Speaker0: uh,
Speaker0: How to tell him?
Speaker0: He is very famous way, you know uh,
Speaker0: It's a um,
Speaker0: one
Speaker0: kind of a
Speaker1: He is very famous.
Speaker0: Yeah, he created one thing
Speaker1: Hmm
Speaker0: one type of operation system.
Speaker1: hmm,
Speaker0: Which is not, which is similar to android only.
Speaker1: Like Apple?
Speaker0: Yeah, yeah who is a
Speaker0: one
Speaker1: founder CEO?
Speaker0: Yeah, yeah, yeah",Steve Jobs,"['Iphone', 'Founder', 'Genius', 'Apple', 'Mac']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.9837138056755066,"[1.536894387754728e-06, 3.661309619928943e-06, 0.00474752951413393, 0.002122123260051012, 0.009411348029971123]","""sex""",True,1,False,0,"Speaker1: Okay.
Speaker1: Okay this is a name of a movie okay?
Speaker0: hmm,
Speaker1: it's ah,
Speaker1: Okay, it's four words.
Speaker0: Okay.
Speaker1: Easy,
Speaker0: hmm,
Speaker1: first one is very important to everyone.
Speaker1: Like if they going if they get you know married or something
Speaker0: Okay, is it a kind of a webseries?
Speaker1: No, it's a movie.
Speaker1: Very famous movie okay?
Speaker1: Okay, ah I will okay four words,
Speaker1: first word is very ah this thing it is a you know it's related to our hormones,
Speaker0: hmm.
Speaker1: Okay?
Speaker1: Can you guess it related to me finally?
Speaker0: okay, sex?
Speaker1: Yeah.
Speaker1: It's first one,
Speaker0: it's",Sex and the City,"['Series', 'Women', 'New York', 'Moms', 'Relationships']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.23821918666362762,"[0.3490302860736847, 1.1498101230245084e-05, 3.099694731645286e-05, 1.172738575405674e-05, 0.4126961827278137]","""food""

---

Transcript",False,0,False,0,"Speaker1: Okay, next this thing
Speaker0: Okay, If we eat something
Speaker1: hh.
Speaker0: but what do we do
Speaker1: like which you and then we",Swallow,"['Bird', 'Spring', 'Black', 'Fly', 'Migrate']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.9885099530220032,"[0.0002589553769212216, 6.3880324887577444e-06, 1.2458209312171675e-05, 0.011191770434379578, 2.0451745513128117e-05]","""planet""

---

Transcript",True,1,False,0,"Speaker1: Okay this is very you know one of the planet
Speaker1: almost a planet.
Speaker0: hmm,
Speaker1: You can see the everyday
Speaker0: hm
Speaker1: after sun's.",Moon,"['Space', 'Full', 'Night', 'Half', 'Sky']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.9625319242477417,"[0.012201664969325066, 0.017720291391015053, 0.00015027582412585616, 0.0001312809472437948, 0.007264649961143732]",Taj Mahal,True,1,True,1,"Speaker1: Uh,
Speaker1: It's a very famous
Speaker1: the place
Speaker1: a
Speaker0: Okay.
Speaker1: Where
Speaker1: what did Sha Jahan build for Mumtaz? Yes.",Taj Mahal,"['Tourist Site', 'Agra', 'Landmark', 'Religious', 'Ivory-White']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.24367251992225647,"[0.0002166644117096439, 7.434126018779352e-06, 0.24702298641204834, 0.5090638399124146, 1.6587056961725466e-05]","""exhibition""",False,0,False,0,"Speaker0: Ah,
Speaker0: It's a
Speaker0: place
Speaker0: where we can see different type of things
Speaker0: let where where
Speaker1: Exhibition?
Speaker0: No,
Speaker0: we have wells connection of dingoes Right?
Speaker1: Yeah, yeah, yeah it's",Museum,"['Art', 'Building', 'Painting', 'Exhibition', 'Collection']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.4453057646751404,"[2.127080188074615e-05, 3.692740574479103e-05, 0.5528780221939087, 3.2227258088823874e-06, 0.001754823955707252]",accelerator,False,0,False,0,"Speaker1: hmm when we go on a bike we will raise the accelerator right?
Speaker0: hmm
Speaker1: ah what does that called?
Speaker0: Its for speed?
Speaker1: yes
Speaker0: Okay, speed.
Speaker1: ah what does we when its dark we will turn on?
Speaker0: ah light
Speaker1: yeah there is a middle word which is like
Speaker0: Okay, is it related to some
Speaker1: yes
Speaker0: this physics or something?",Speed of Light,"['Fast', 'Space', 'Physics', 'Travel', 'The Sun']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.7515679001808167,"[0.00023295423306990415, 0.059423189610242844, 0.011206372641026974, 0.16705602407455444, 0.01051343698054552]","""ocean""",True,1,False,0,"Speaker1: yes.
Speaker1: hh
Speaker1: it's a kind of
Speaker1: watery place.
Speaker0: Okay, is it in India?
Speaker1: no.
Speaker1: ah,
Speaker0: some mission some
Speaker1: It's beside India, yes like that.
Speaker0: Okay, West Bengal.
Speaker1: HH.
Speaker0: Mediterranean Sea?
Speaker1: No,
Speaker0: am.
Speaker0: Indian Ocean?
Speaker1: no.",Atlantic Ocean,"['Pacific', 'Salty Water', 'Coast', 'Sea', 'Fish']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.006434845272451639,"[0.002740281168371439, 0.022865738719701767, 0.9674921631813049, 0.0002856495266314596, 0.0001813380076782778]","""dots""",False,0,False,0,"Speaker0: Ok change the question
Speaker1: uh
Speaker0: um um this is this word belongs to the images
Speaker0: uh
Speaker1: images?.
Speaker0: yes
Speaker0: the in
Speaker1: any format or something
Speaker0: no no no in images there is we have some small small kind of thing
Speaker1: yeah yeah um
Speaker1: small small dots
Speaker0: yes
Speaker1: uh",Pixel,"['Screen', 'Dot', 'Square', 'Color', 'Video']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.0005284759099595249,"[6.883171863591997e-06, 0.5106371641159058, 0.4887544810771942, 5.027853330830112e-05, 2.2739859559806064e-05]","""google""

---

Transcript",False,0,False,0,"Speaker0: ah, ah, like If we want to know about something what do we do?",Research,"['Paper', 'Investigate', 'Undertake', 'Document', 'Report']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.539720356464386,"[0.29906028509140015, 0.09521080553531647, 1.2478585631470196e-07, 0.007122833747416735, 0.05888562276959419]","guitar

---

Transcript: """,True,1,False,0,"Speaker0: Ok, It's a
Speaker0: type of a thing, ah
Speaker1: Ok.
Speaker0: uh, use to play.
Speaker0: like, like harmony,
Speaker1: playing
Speaker1: Ok, some instrument uh, like tabla
Speaker0: Hmm,
Speaker0: hmm
Speaker1: or guiter.
Speaker0: Yes, but there is type of guitars, right?
Speaker1: Ok, Guitar, the word guitar is present?
Speaker0: Yes, guitar is present, there is another word in front of it but it is a type of a guitar.
Speaker1: Ok.
Speaker1: Uh,
Speaker0: Do you know it?
Speaker1: Yeah!
Speaker1: Like is it you know soft music or like a jazz, bass or something?
Speaker0: Yes,
Speaker0: Yes, the second word which you have",Bass Guitar,"['Instrument', 'Strings', 'Low', 'Pitch', 'Electric']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.518773078918457,"[0.04086030647158623, 0.014970051124691963, 0.03334211930632591, 5.659101134369848e-06, 0.39204877614974976]","COURT

---

Transcript:",True,1,False,0,"Speaker0: Okay.
Speaker0: If
Speaker0: uh uh husband and wife getting so much of quarrel between each other
Speaker0: then what do
Speaker1: What they do?
Speaker0: Yes.
Speaker1: Um, they go for police station or something.
Speaker0: Uh um.
Speaker1: Court.
Speaker0: Yes, the court thing.",Divorce,"['Wedding', 'Civil State', 'Breakup', 'Ex', 'Marriage']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.010473687201738358,"[0.8577316403388977, 0.007855105213820934, 0.12181224673986435, 0.0006210281862877309, 0.0015063931932672858]","""mosquito""",False,0,False,0,"Speaker1: Okay.
Speaker1: It's a type of
Speaker1: what do we can say
Speaker1: there are small insects right which will come in night
Speaker0: Okay, um
Speaker0: mosquitoes
Speaker1: yeah what do they
Speaker1: find to us uh yeah",Malaria,"['Mosquito', 'Disease', 'Parasite', 'Fever', 'Tropical']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.011669985949993134,"[0.015445997938513756, 3.191339783370495e-05, 0.3802131414413452, 0.5889288783073425, 0.0037101199850440025]","""corona""

---

Trans",False,0,False,0,"Speaker0: The  word is like when we are having this corona time, What the people are uses?",Mask,"['Eyes', 'Cover', 'Venice', 'Carnival', 'Face']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.4737366735935211,"[0.00018120079766958952, 0.1659846156835556, 0.10603600740432739, 0.2540365159511566, 2.4959928850876167e-05]","""BRIGHT""",True,1,False,0,"Speaker1: Next, uh if the power is gone
Speaker1: then what will be use in your phone?
Speaker1: Power is off.
Speaker0: Charging
Speaker1: No no no
Speaker0: Then?
Speaker1: If you are if you trying to find something.
Speaker0: Google search
Speaker1: No no no if the power is off,
Speaker1: power
Speaker1: then we are searching for something and we are using our phone.
Speaker1: Like we are searching for something more in a
Speaker1: We are searching for something item,
Speaker1: So we are using our phone
Speaker1: to search it.
Speaker0: You mean the specifications in phone right?
Speaker1: Yes yes
Speaker0: Ok
Speaker0: Mobile data
Speaker1: No no
Speaker0: No
Speaker0: Wi-fi
Speaker1: No no we are looking for something
Speaker1: bright",Flashlight,"['Light', 'Portable', 'Bulb', 'Battery', 'Hand']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.09785979241132736,"[0.019366974011063576, 0.6028912663459778, 7.479614851035876e-06, 0.23700065910816193, 0.04287385568022728]","""superhero""",False,0,False,0,"Speaker0: Next it comes like some kind of movie
Speaker0: It is a on character.
Speaker1: Ok
Speaker0: Like super
Speaker0: what is
Speaker1: Spiderman?
Speaker0: No no not Spiderman
Speaker1: Ironman?
Speaker0: No no no
Speaker0: Some kind of character, he is very strong.
Speaker1: Wonder woman?
Speaker0: No
Speaker0: He is the men",Thor,"['Norse', 'Superhero', 'American', 'Marvel', 'Film']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.5855114459991455,"[0.1975017935037613, 0.10216302424669266, 0.08151386678218842, 0.03330942615866661, 4.466822645099455e-07]",Selena Gomez,True,1,False,0,"Speaker0: Next one is the word like
Speaker0: It is also some kind of name, the persons name, right.
Speaker0: Uh, where
Speaker0: It is like
Speaker0: gender is opposite to men.
Speaker0: and
Speaker0: She is
Speaker0: intrested in music.
Speaker1: Ok.
Speaker1: You said she is a female. right?
Speaker0: Hmm
Speaker1: Uhh
Speaker1: Selena Gomez?
Speaker0: No No
Speaker1: Uh
Speaker1: What is that?
Speaker0: Like
Speaker0: It is very popular name, uh.
Speaker0: She is a woman.",Rihanna,"['Umbrella', 'Barbados', 'Female', 'Musician', 'Hit']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.10090435296297073,"[0.00011952596832998097, 0.5448991060256958, 0.27528437972068787, 5.796026744064875e-05, 0.07873465120792389]","""java""",False,0,False,0,"Speaker1: Ah, this very a common thing which we have learned in like ah,
Speaker1: CSE clearing.
Speaker1: This is kind of, some kind of ah
Speaker0: Is it a subject?
Speaker1: Yes, it is a subject.
Speaker0: Operating system?
Speaker1: Yes, some kind of like that only.
Speaker0: Ah, C++?
Speaker1: No, no
Speaker0: Java?
Speaker1: Some kind of a
Speaker1: word in it.
Speaker0: Word in the sense?
Speaker1: Ah, what will use in the Java?",Javascript,"['Language', 'Computer', 'Coding', 'Code', 'Technology']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.6036240458488464,"[0.049475643783807755, 0.06433457136154175, 0.018740765750408173, 4.3696857687791635e-07, 0.26382455229759216]","""doctor""",True,1,False,0,"Speaker0: In Saudi Arabia.
Speaker0: Okay.
Speaker0: Yep.
Speaker0: Uh, here is another word um,
Speaker0: um, What we call medical shop uh, for another name.
Speaker0: Yeah.",Pharmacy,"['Doctor', 'Medicine', 'Prescription', 'Turn', 'Vaccine']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.282706081867218,"[0.34639889001846313, 0.25543996691703796, 0.04470484331250191, 0.07063562422990799, 0.00011455766070866957]",ray,False,0,False,0,"Speaker1: Okay, I will try to explain this word, one word but
Speaker1: two words like,
Speaker1: the person,
Speaker1: ah,
Speaker1: what we call a line in mathematics?
Speaker1: line , line.
Speaker0: ray
Speaker1: Okay um okay that is the first part of the word, and I'm going to explain the second,
Speaker1: ah,
Speaker0: It's a name of a person?
Speaker1: Yes.
Speaker1: Okay, but he is from not from India,
Speaker1: Okay, first one is ray, ah I'm going to explain what,
Speaker1: um,
Speaker0: second one is?
Speaker1: I'm trying to explain that only second one.
Speaker0: and it is related to?
Speaker1: ah like we can ah,
Speaker1: heard his name in like physics.
Speaker1: not I guess he is the celebrity but he is not a scientist.
Speaker1: But ah  the second part of the name we came mostly we will listen in physics.
Speaker0: like ah can you say his name?
Speaker1: ah like,
Speaker0: ah,
Speaker1: ah now you can comment the both the words,
Speaker1: yeah.",Ray Charles,"['Blind', 'Singer', 'Jazz', 'Piano', 'American']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.9320597052574158,"[0.0032803243957459927, 0.000888562761247158, 0.0002886524307541549, 0.05113740265369415, 0.01234534103423357]","""doctor""",True,1,False,0,"Speaker0: This is a profession
Speaker0: Uh
Speaker0: But related to not the
Speaker0: Uhm
Speaker1: Doctor
Speaker0: Uh, a doctor.
Speaker0: Uh
Speaker1: I shall should a name different doctors?
Speaker0: Uhn. Uh in in doctor like Cardiologist, like neurologist.
Speaker0: In that we can
Speaker1: Right, yes.
Speaker0: Uh,
Speaker0: In that we can see but he is related to our
Speaker0: Uh",Dentist,"['Mouth', 'Cavity', 'Filling', 'Anesthetics', 'Teeth']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.0897279605269432,"[0.78614741563797, 0.017779085785150528, 0.10437630861997604, 0.0019685537554323673, 6.206826697052747e-07]","""Egypt""",False,0,False,0,"Speaker1: for skip
Speaker1: Okay this is the
Speaker1: monument
Speaker1: in the world, where we can
Speaker1: see this is a mummy in mummy film.
Speaker0: Egypt?
Speaker1: okay place is
Speaker1: is that, but what we see in that?",Pyramid,"['Egypt', 'Ancient', 'Giza', 'Triangular', 'Structure']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.12011264264583588,"[0.02846485748887062, 0.021724382415413857, 0.8218051195144653, 0.006386694498360157, 0.001506379689089954]","""breakfast""

---

Trans",False,0,False,0,"Speaker1: Uh, this is the common food we eat in the morning
Speaker1: like foreign people will eat.",Sandwich,"['Bread', 'Meat', 'Vegetables', 'Burger', 'Stacked']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.6912127733230591,"[0.27520594000816345, 2.9275852284627035e-06, 1.7757083696778864e-05, 0.031164731830358505, 0.0023958913516253233]","""FISH""

---

Trans",True,1,False,0,"Speaker0: Uh,
Speaker0: What you call if we,
Speaker0: what will be there in the water?
Speaker1: Fishes,
Speaker0: Who will catch that?",Fisherman,"['Fish', 'Rod', 'Hook', 'Bait', 'Worm']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.7520437836647034,"[0.060211628675460815, 0.06200876832008362, 0.10100016742944717, 0.010326528921723366, 0.014409175142645836]","holiday

---

Transcript: """,True,1,False,0,"Speaker1: Okay.
Speaker1: After school what we expect in summers?
Speaker0: Holidays, holiday.
Speaker1: That second word and the first word will be like uh, if we go to the
Speaker1: what you call, if we use electricity for a month and what we get?",Billie Holiday,"['Jazz', 'Singer', 'Swing', 'Vocal', 'Scat']",False
01-ai/Yi-6B,True,no_answers,221,en_in,0.00040145000093616545,"[0.00012337219959590584, 0.6761971116065979, 0.05336944758892059, 0.12622450292110443, 0.14368413388729095]","""boat""",False,0,False,0,"Speaker1: Here what we can see in the rivers?
Speaker0: Ha.
Speaker1: Not exactly in the river.
Speaker0: Okay.
Speaker0: Boat,",Ship,"['Water', 'Boat', 'Sea', 'Ocean', 'Vessel']",False
