model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors,using_chat_template
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.20142431557178497,"[0.126204252243042, 4.5579707830256666e-07, 4.6394856326514855e-05, 0.0013420017203316092, 0.6709826588630676]","gold

---

Transcript: """,False,0,False,0,"Speaker0: Yeah this is a what we call,
Speaker0: ah,
Speaker0: example ah,
Speaker0: what if for suppose
Speaker0: you, you have a ring right?
Speaker1: Yes, yes.
Speaker0: You have a ring on your finger or anything?
Speaker0: what is it made up of?
Speaker1: gold.
Speaker1: ah silver,
Speaker0: Yeah what,
Speaker0: gold ah what we as called actually?
Speaker1: hmm,",Metal,"['Iron', 'Hard', 'Material', 'Dense', 'Manufactured']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,3.650404323707335e-05,"[5.055615588389628e-07, 0.34133872389793396, 0.658623456954956, 5.641463758365717e-07, 2.134900398687023e-07]","""Scientist""

Transcript:",False,0,False,0,Speaker1: What do Scientist book? Scientist,Research,"['Paper', 'Investigate', 'Undertake', 'Document', 'Report']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.4345208406448364,"[0.0451165996491909, 0.2679172158241272, 0.012721802107989788, 0.23748163878917694, 0.0022420028690248728]","""investigate""

---

Trans",True,1,True,1,"Speaker1: Ah, normally
Speaker1: If there is any
Speaker1: murder, anything happened, Ok?
Speaker1: What they do the next day?
Speaker1: If the night
Speaker1: If last night we had some murder scene there? Ok?
Speaker1: The next day who comes to check? Or do what?
Speaker0: So,",Investigate,"['Crime', 'Police', 'Clue', 'Detective', 'Solve']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.00046518954331986606,"[6.375847442541271e-05, 0.2603515088558197, 0.0006337924860417843, 5.633592081721872e-05, 0.7384294271469116]","""Book""

---

Transcript",False,0,False,0,"Speaker1: uh
Speaker1: ok
Speaker1: um
Speaker1: It is something related to
Speaker1: uh
Speaker1: ok uh if you want to read or anything, we need something right?
Speaker1: uh we can't read without the help of that what is that?",Light,"['Dark', 'Bright', 'See', 'Sun', 'Bulb']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.004336523823440075,"[0.009593420661985874, 0.0028352823574095964, 0.94405597448349, 0.03600778430700302, 0.003171005053445697]","""Decoration""

---

Based",False,0,False,0,"Speaker0: Uh, normally we have this
Speaker0: uh it is two
Speaker0: of words. Okay? I'm telling you the second word. I'm giving you a clue for that. Okay?
Speaker0: Um,
Speaker0: it's like
Speaker0: uh the normally use it in uh
Speaker0: cakes or anything, any kind of cakes or anything, this is used.
Speaker0: Uh, it's made by a sugar.
Speaker0: If we,
Speaker0: if we keep on stirring the sugar, we get this.
Speaker1: If it's starting with the sweets, sweet caramel.
Speaker0: Yes.
Speaker0: Okay.
Speaker0: And if, this is the second word. Okay?
Speaker0: And the first word is normally on cakes
Speaker0: we get something to see very decorative and very attractive. What is it?",Creme caramel,"['Milk', 'Mould', 'Dessert', 'Egg', 'Syrup']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.36991336941719055,"[0.00884875375777483, 0.6103212833404541, 0.010544837452471256, 0.000371325557352975, 3.775125492211373e-07]","""planet""

---

Transcript",False,0,True,1,"Speaker1: Ah,
Speaker1: next is, ok.
Speaker1: ah,
Speaker1: Where are we living normally?
Speaker0: Though we are living on earth.
Speaker1: Ok, the other name for earth?
Speaker1: The other name for earth?
Speaker0: You are regarding, you are asking regarding to the solar system.
Speaker1: Yes.",Planet,"['Earth', 'Venus', 'Saturn', 'Space', 'Mass']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.5879956483840942,"[0.019536107778549194, 1.8268295320922334e-07, 0.12652885913848877, 0.1394103765487671, 0.12652885913848877]","""school""

---

In the",True,1,False,0,"Speaker1: Okay,
Speaker1: Normally
Speaker1: when we are small okay
Speaker1: We go somewhere right
Speaker1: to complete our education. This is the first part of our education.
Speaker0: okay
Speaker1: at from five years
Speaker1: we start going somewhere. Where is it?
Speaker1: To an education institute right.
Speaker1: What is that we called?
Speaker0: school
Speaker1: okay
Speaker1: In school, what is more important for us?
Speaker1: There is a dress code right.",School uniform,"['Garment', 'Children', 'School', 'Clothing', 'School']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.8076019287109375,"[2.91506648864015e-06, 4.376636570668779e-05, 1.85768413984988e-07, 0.002108942484483123, 0.1902422159910202]","""Earphone""

---",True,1,False,0,"Speaker1: Ok, I got this phone, Ok?
Speaker1: uh, sorry I got this word.
Speaker1: Ok generally uh, we
Speaker1: we
Speaker1: talk
Speaker1: on this. We connected to our laptops or this thing.
Speaker1: to to talk. What you say?
Speaker0: Ear phone?
Speaker1: Yeah, one more thing?
Speaker1: What is the other word for small, small?",Microphone,"['Sound', 'Voice', 'Sing', 'Amplify', 'Speak']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.7722810506820679,"[0.013364991173148155, 0.19943134486675262, 0.0034491815604269505, 0.011324519291520119, 0.00014892543549649417]","""Apple""

---

In the",True,1,False,0,"Speaker0: Ok, this guy is very famous, Ok? He is one of the you know
Speaker0: uh,
Speaker0: How to tell him?
Speaker0: He is very famous way, you know uh,
Speaker0: It's a um,
Speaker0: one
Speaker0: kind of a
Speaker1: He is very famous.
Speaker0: Yeah, he created one thing
Speaker1: Hmm
Speaker0: one type of operation system.
Speaker1: hmm,
Speaker0: Which is not, which is similar to android only.
Speaker1: Like Apple?
Speaker0: Yeah, yeah who is a
Speaker0: one
Speaker1: founder CEO?
Speaker0: Yeah, yeah, yeah",Steve Jobs,"['Iphone', 'Founder', 'Genius', 'Apple', 'Mac']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.9988940954208374,"[8.554358110757221e-09, 4.104639472757299e-08, 0.00043600675417110324, 0.00011532400094438344, 0.000554522150196135]","sex
---

In this game, the",True,1,False,0,"Speaker1: Okay.
Speaker1: Okay this is a name of a movie okay?
Speaker0: hmm,
Speaker1: it's ah,
Speaker1: Okay, it's four words.
Speaker0: Okay.
Speaker1: Easy,
Speaker0: hmm,
Speaker1: first one is very important to everyone.
Speaker1: Like if they going if they get you know married or something
Speaker0: Okay, is it a kind of a webseries?
Speaker1: No, it's a movie.
Speaker1: Very famous movie okay?
Speaker1: Okay, ah I will okay four words,
Speaker1: first word is very ah this thing it is a you know it's related to our hormones,
Speaker0: hmm.
Speaker1: Okay?
Speaker1: Can you guess it related to me finally?
Speaker0: okay, sex?
Speaker1: Yeah.
Speaker1: It's first one,
Speaker0: it's",Sex and the City,"['Series', 'Women', 'New York', 'Moms', 'Relationships']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.24333080649375916,"[0.6097357869148254, 7.93571643953328e-07, 1.0734157740444061e-06, 8.458376896669506e-07, 0.14693062007427216]","""Eat""

---

Trans",False,0,False,0,"Speaker1: Okay, next this thing
Speaker0: Okay, If we eat something
Speaker1: hh.
Speaker0: but what do we do
Speaker1: like which you and then we",Swallow,"['Bird', 'Spring', 'Black', 'Fly', 'Migrate']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.9894006848335266,"[0.000404051854275167, 1.3766522215519217e-06, 2.595960950202425e-06, 0.010170032270252705, 2.1258507331367582e-05]","Planet

---

Transcript: """,True,1,False,0,"Speaker1: Okay this is very you know one of the planet
Speaker1: almost a planet.
Speaker0: hmm,
Speaker1: You can see the everyday
Speaker0: hm
Speaker1: after sun's.",Moon,"['Space', 'Full', 'Night', 'Half', 'Sky']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.9897847175598145,"[0.005461930762976408, 0.0028406635392457247, 9.087405487662181e-06, 2.7627102099359035e-05, 0.0018759656231850386]","Taj Mahal

---

Based",True,1,True,1,"Speaker1: Uh,
Speaker1: It's a very famous
Speaker1: the place
Speaker1: a
Speaker0: Okay.
Speaker1: Where
Speaker1: what did Sha Jahan build for Mumtaz? Yes.",Taj Mahal,"['Tourist Site', 'Agra', 'Landmark', 'Religious', 'Ivory-White']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.13246069848537445,"[0.0002999002463184297, 1.5019898569335055e-07, 0.08767404407262802, 0.7795649170875549, 2.702007009247609e-07]","""Museum""

---

Trans",False,0,True,1,"Speaker0: Ah,
Speaker0: It's a
Speaker0: place
Speaker0: where we can see different type of things
Speaker0: let where where
Speaker1: Exhibition?
Speaker0: No,
Speaker0: we have wells connection of dingoes Right?
Speaker1: Yeah, yeah, yeah it's",Museum,"['Art', 'Building', 'Painting', 'Exhibition', 'Collection']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.396176278591156,"[4.5744772592115623e-07, 4.3165896386199165e-06, 0.6035320162773132, 1.2643594970995764e-07, 0.000286789087112993]","""accelerator""

---",False,0,False,0,"Speaker1: hmm when we go on a bike we will raise the accelerator right?
Speaker0: hmm
Speaker1: ah what does that called?
Speaker0: Its for speed?
Speaker1: yes
Speaker0: Okay, speed.
Speaker1: ah what does we when its dark we will turn on?
Speaker0: ah light
Speaker1: yeah there is a middle word which is like
Speaker0: Okay, is it related to some
Speaker1: yes
Speaker0: this physics or something?",Speed of Light,"['Fast', 'Space', 'Physics', 'Travel', 'The Sun']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.626607358455658,"[1.015178258967353e-05, 0.23648317158222198, 0.02091202326118946, 0.10592822730541229, 0.010059145279228687]","Indian Ocean
---

In the game Tab",True,1,False,0,"Speaker1: yes.
Speaker1: hh
Speaker1: it's a kind of
Speaker1: watery place.
Speaker0: Okay, is it in India?
Speaker1: no.
Speaker1: ah,
Speaker0: some mission some
Speaker1: It's beside India, yes like that.
Speaker0: Okay, West Bengal.
Speaker1: HH.
Speaker0: Mediterranean Sea?
Speaker1: No,
Speaker0: am.
Speaker0: Indian Ocean?
Speaker1: no.",Atlantic Ocean,"['Pacific', 'Salty Water', 'Coast', 'Sea', 'Fish']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.0006043553003109992,"[0.0005165796028450131, 0.005641299299895763, 0.9931855201721191, 3.496544377412647e-05, 1.722763045108877e-05]","The secret word is ""dots"".",False,0,False,0,"Speaker0: Ok change the question
Speaker1: uh
Speaker0: um um this is this word belongs to the images
Speaker0: uh
Speaker1: images?.
Speaker0: yes
Speaker0: the in
Speaker1: any format or something
Speaker0: no no no in images there is we have some small small kind of thing
Speaker1: yeah yeah um
Speaker1: small small dots
Speaker0: yes
Speaker1: uh",Pixel,"['Screen', 'Dot', 'Square', 'Color', 'Video']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.00044522929238155484,"[3.409305193713408e-08, 0.20745089650154114, 0.7920923233032227, 1.1310290574328974e-05, 1.820806119212648e-07]","""Research""

Transcript: ""Spe",False,0,True,1,"Speaker0: ah, ah, like If we want to know about something what do we do?",Research,"['Paper', 'Investigate', 'Undertake', 'Document', 'Report']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.6987369656562805,"[0.13187669217586517, 0.1265416294336319, 7.838985460750791e-09, 0.0017268104711547494, 0.0411178357899189]","""guitar""

---

Based",True,1,False,0,"Speaker0: Ok, It's a
Speaker0: type of a thing, ah
Speaker1: Ok.
Speaker0: uh, use to play.
Speaker0: like, like harmony,
Speaker1: playing
Speaker1: Ok, some instrument uh, like tabla
Speaker0: Hmm,
Speaker0: hmm
Speaker1: or guiter.
Speaker0: Yes, but there is type of guitars, right?
Speaker1: Ok, Guitar, the word guitar is present?
Speaker0: Yes, guitar is present, there is another word in front of it but it is a type of a guitar.
Speaker1: Ok.
Speaker1: Uh,
Speaker0: Do you know it?
Speaker1: Yeah!
Speaker1: Like is it you know soft music or like a jazz, bass or something?
Speaker0: Yes,
Speaker0: Yes, the second word which you have",Bass Guitar,"['Instrument', 'Strings', 'Low', 'Pitch', 'Electric']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.5069239735603333,"[0.12599192559719086, 0.01534954272210598, 0.002976916264742613, 1.1543527307367185e-06, 0.34875646233558655]","""Divorce""

---

Trans",True,1,True,1,"Speaker0: Okay.
Speaker0: If
Speaker0: uh uh husband and wife getting so much of quarrel between each other
Speaker0: then what do
Speaker1: What they do?
Speaker0: Yes.
Speaker1: Um, they go for police station or something.
Speaker0: Uh um.
Speaker1: Court.
Speaker0: Yes, the court thing.",Divorce,"['Wedding', 'Civil State', 'Breakup', 'Ex', 'Marriage']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.008127648383378983,"[0.866234302520752, 0.020575886592268944, 0.10377907752990723, 8.461198740405962e-05, 0.0011984806042164564]","""Insect""

---

Trans",False,0,False,0,"Speaker1: Okay.
Speaker1: It's a type of
Speaker1: what do we can say
Speaker1: there are small insects right which will come in night
Speaker0: Okay, um
Speaker0: mosquitoes
Speaker1: yeah what do they
Speaker1: find to us uh yeah",Malaria,"['Mosquito', 'Disease', 'Parasite', 'Fever', 'Tropical']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.08583195507526398,"[0.00039287551771849394, 5.267254437058e-07, 0.2326073944568634, 0.6810356378555298, 0.000131617154693231]","""VIRUS""

Transcript:",False,0,False,0,"Speaker0: The  word is like when we are having this corona time, What the people are uses?",Mask,"['Eyes', 'Cover', 'Venice', 'Carnival', 'Face']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.676341712474823,"[0.00041400358895771205, 0.03835361450910568, 0.11468973010778427, 0.17020085453987122, 6.74858426918945e-08]","""Bright""",True,1,False,0,"Speaker1: Next, uh if the power is gone
Speaker1: then what will be use in your phone?
Speaker1: Power is off.
Speaker0: Charging
Speaker1: No no no
Speaker0: Then?
Speaker1: If you are if you trying to find something.
Speaker0: Google search
Speaker1: No no no if the power is off,
Speaker1: power
Speaker1: then we are searching for something and we are using our phone.
Speaker1: Like we are searching for something more in a
Speaker1: We are searching for something item,
Speaker1: So we are using our phone
Speaker1: to search it.
Speaker0: You mean the specifications in phone right?
Speaker1: Yes yes
Speaker0: Ok
Speaker0: Mobile data
Speaker1: No no
Speaker0: No
Speaker0: Wi-fi
Speaker1: No no we are looking for something
Speaker1: bright",Flashlight,"['Light', 'Portable', 'Bulb', 'Battery', 'Hand']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.06307443231344223,"[0.006759948562830687, 0.8836913704872131, 5.02471664276527e-07, 0.0353015698492527, 0.01117210928350687]","""Superhero""

---

In",False,0,False,0,"Speaker0: Next it comes like some kind of movie
Speaker0: It is a on character.
Speaker1: Ok
Speaker0: Like super
Speaker0: what is
Speaker1: Spiderman?
Speaker0: No no not Spiderman
Speaker1: Ironman?
Speaker0: No no no
Speaker0: Some kind of character, he is very strong.
Speaker1: Wonder woman?
Speaker0: No
Speaker0: He is the men",Thor,"['Norse', 'Superhero', 'American', 'Marvel', 'Film']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.5175369381904602,"[0.30290788412094116, 0.04202362522482872, 0.1071842610836029, 0.030347242951393127, 6.581204559097387e-08]","Selena Gomez

---

Based on",True,1,False,0,"Speaker0: Next one is the word like
Speaker0: It is also some kind of name, the persons name, right.
Speaker0: Uh, where
Speaker0: It is like
Speaker0: gender is opposite to men.
Speaker0: and
Speaker0: She is
Speaker0: intrested in music.
Speaker1: Ok.
Speaker1: You said she is a female. right?
Speaker0: Hmm
Speaker1: Uhh
Speaker1: Selena Gomez?
Speaker0: No No
Speaker1: Uh
Speaker1: What is that?
Speaker0: Like
Speaker0: It is very popular name, uh.
Speaker0: She is a woman.",Rihanna,"['Umbrella', 'Barbados', 'Female', 'Musician', 'Hit']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.0303233303129673,"[9.960658644558862e-06, 0.5734178423881531, 0.3641224503517151, 3.7819432918695384e-07, 0.032125987112522125]","""Java""
---

Based on the",False,0,False,0,"Speaker1: Ah, this very a common thing which we have learned in like ah,
Speaker1: CSE clearing.
Speaker1: This is kind of, some kind of ah
Speaker0: Is it a subject?
Speaker1: Yes, it is a subject.
Speaker0: Operating system?
Speaker1: Yes, some kind of like that only.
Speaker0: Ah, C++?
Speaker1: No, no
Speaker0: Java?
Speaker1: Some kind of a
Speaker1: word in it.
Speaker0: Word in the sense?
Speaker1: Ah, what will use in the Java?",Javascript,"['Language', 'Computer', 'Coding', 'Code', 'Technology']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.59647536277771,"[0.018341772258281708, 0.02266012877225876, 0.008328774012625217, 7.861386563945416e-08, 0.35419386625289917]","""pharmacy""

---",True,1,True,1,"Speaker0: In Saudi Arabia.
Speaker0: Okay.
Speaker0: Yep.
Speaker0: Uh, here is another word um,
Speaker0: um, What we call medical shop uh, for another name.
Speaker0: Yeah.",Pharmacy,"['Doctor', 'Medicine', 'Prescription', 'Turn', 'Vaccine']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.7452356219291687,"[0.11821244657039642, 0.09666122496128082, 0.022898133844137192, 0.016990114003419876, 2.414284381302423e-06]","""Raymond""
---

Based on",True,1,False,0,"Speaker1: Okay, I will try to explain this word, one word but
Speaker1: two words like,
Speaker1: the person,
Speaker1: ah,
Speaker1: what we call a line in mathematics?
Speaker1: line , line.
Speaker0: ray
Speaker1: Okay um okay that is the first part of the word, and I'm going to explain the second,
Speaker1: ah,
Speaker0: It's a name of a person?
Speaker1: Yes.
Speaker1: Okay, but he is from not from India,
Speaker1: Okay, first one is ray, ah I'm going to explain what,
Speaker1: um,
Speaker0: second one is?
Speaker1: I'm trying to explain that only second one.
Speaker0: and it is related to?
Speaker1: ah like we can ah,
Speaker1: heard his name in like physics.
Speaker1: not I guess he is the celebrity but he is not a scientist.
Speaker1: But ah  the second part of the name we came mostly we will listen in physics.
Speaker0: like ah can you say his name?
Speaker1: ah like,
Speaker0: ah,
Speaker1: ah now you can comment the both the words,
Speaker1: yeah.",Ray Charles,"['Blind', 'Singer', 'Jazz', 'Piano', 'American']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.993043065071106,"[0.001024372992105782, 0.0002811296144500375, 0.00015725787670817226, 0.0025608849246054888, 0.002933281706646085]","""Doctor""

---

In",True,1,False,0,"Speaker0: This is a profession
Speaker0: Uh
Speaker0: But related to not the
Speaker0: Uhm
Speaker1: Doctor
Speaker0: Uh, a doctor.
Speaker0: Uh
Speaker1: I shall should a name different doctors?
Speaker0: Uhn. Uh in in doctor like Cardiologist, like neurologist.
Speaker0: In that we can
Speaker1: Right, yes.
Speaker0: Uh,
Speaker0: In that we can see but he is related to our
Speaker0: Uh",Dentist,"['Mouth', 'Cavity', 'Filling', 'Anesthetics', 'Teeth']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.1193326860666275,"[0.7717541456222534, 0.056068774312734604, 0.05212431773543358, 0.0007194115314632654, 6.198695814418897e-07]","""Pyramid""

---

In",False,0,True,1,"Speaker1: for skip
Speaker1: Okay this is the
Speaker1: monument
Speaker1: in the world, where we can
Speaker1: see this is a mummy in mummy film.
Speaker0: Egypt?
Speaker1: okay place is
Speaker1: is that, but what we see in that?",Pyramid,"['Egypt', 'Ancient', 'Giza', 'Triangular', 'Structure']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.01900283806025982,"[0.004910083953291178, 0.003520643338561058, 0.9717930555343628, 0.0003867239865940064, 0.00038665428292006254]","""Breakfast""

---

Trans",False,0,False,0,"Speaker1: Uh, this is the common food we eat in the morning
Speaker1: like foreign people will eat.",Sandwich,"['Bread', 'Meat', 'Vegetables', 'Burger', 'Stacked']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.798452615737915,"[0.17513452470302582, 2.0544781875742046e-07, 3.926333533854631e-07, 0.02554820477962494, 0.0008640826563350856]","""Fish""

---

Trans",True,1,False,0,"Speaker0: Uh,
Speaker0: What you call if we,
Speaker0: what will be there in the water?
Speaker1: Fishes,
Speaker0: Who will catch that?",Fisherman,"['Fish', 'Rod', 'Hook', 'Bait', 'Worm']",False
01-ai/Yi-6B-Chat,True,no_answers,221,en_in,0.850196123123169,"[0.027626117691397667, 0.04061206430196762, 0.0796879455447197, 0.0008708223467692733, 0.0010069551644846797]","""Electricity""

---",True,1,False,0,"Speaker1: Okay.
Speaker1: After school what we expect in summers?
Speaker0: Holidays, holiday.
Speaker1: That second word and the first word will be like uh, if we go to the
Speaker1: what you call, if we use electricity for a month and what we get?",Billie Holiday,"['Jazz', 'Singer', 'Swing', 'Vocal', 'Scat']",False
