model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors,using_chat_template
allenai/tulu-2-7b,True,no_answers,221,en_in,0.629835307598114,"[0.08480493724346161, 0.02671085111796856, 6.964054773561656e-05, 0.0003872180823236704, 0.2581920623779297]",gold,True,1,False,0,"Speaker0: Yeah this is a what we call,
Speaker0: ah,
Speaker0: example ah,
Speaker0: what if for suppose
Speaker0: you, you have a ring right?
Speaker1: Yes, yes.
Speaker0: You have a ring on your finger or anything?
Speaker0: what is it made up of?
Speaker1: gold.
Speaker1: ah silver,
Speaker0: Yeah what,
Speaker0: gold ah what we as called actually?
Speaker1: hmm,",Metal,"['Iron', 'Hard', 'Material', 'Dense', 'Manufactured']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.11365707963705063,"[0.05510256811976433, 0.6767165660858154, 0.15449513494968414, 1.3397683687799145e-05, 1.528246320958715e-05]",Scientist,False,0,False,0,Speaker1: What do Scientist book? Scientist,Research,"['Paper', 'Investigate', 'Undertake', 'Document', 'Report']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.25457528233528137,"[0.01818866841495037, 0.10467515140771866, 0.008124099113047123, 0.6014578342437744, 0.0129789924249053]",murder,False,0,False,0,"Speaker1: Ah, normally
Speaker1: If there is any
Speaker1: murder, anything happened, Ok?
Speaker1: What they do the next day?
Speaker1: If the night
Speaker1: If last night we had some murder scene there? Ok?
Speaker1: The next day who comes to check? Or do what?
Speaker0: So,",Investigate,"['Crime', 'Police', 'Clue', 'Detective', 'Solve']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.005609077401459217,"[0.02137303166091442, 0.01932390220463276, 3.9879065298009664e-05, 0.16561201214790344, 0.7880420088768005]","Reading

---

Transcript: """,False,0,False,0,"Speaker1: uh
Speaker1: ok
Speaker1: um
Speaker1: It is something related to
Speaker1: uh
Speaker1: ok uh if you want to read or anything, we need something right?
Speaker1: uh we can't read without the help of that what is that?",Light,"['Dark', 'Bright', 'See', 'Sun', 'Bulb']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.6333730220794678,"[0.0072299945168197155, 9.584884537616745e-05, 0.16099271178245544, 0.01106102205812931, 0.1872473955154419]",Caramel,True,1,False,0,"Speaker0: Uh, normally we have this
Speaker0: uh it is two
Speaker0: of words. Okay? I'm telling you the second word. I'm giving you a clue for that. Okay?
Speaker0: Um,
Speaker0: it's like
Speaker0: uh the normally use it in uh
Speaker0: cakes or anything, any kind of cakes or anything, this is used.
Speaker0: Uh, it's made by a sugar.
Speaker0: If we,
Speaker0: if we keep on stirring the sugar, we get this.
Speaker1: If it's starting with the sweets, sweet caramel.
Speaker0: Yes.
Speaker0: Okay.
Speaker0: And if, this is the second word. Okay?
Speaker0: And the first word is normally on cakes
Speaker0: we get something to see very decorative and very attractive. What is it?",Creme caramel,"['Milk', 'Mould', 'Dessert', 'Egg', 'Syrup']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.20225457847118378,"[0.2509729266166687, 0.32000648975372314, 0.2256673127412796, 0.0001183482090709731, 0.0009803569409996271]",Earth,False,0,False,0,"Speaker1: Ah,
Speaker1: next is, ok.
Speaker1: ah,
Speaker1: Where are we living normally?
Speaker0: Though we are living on earth.
Speaker1: Ok, the other name for earth?
Speaker1: The other name for earth?
Speaker0: You are regarding, you are asking regarding to the solar system.
Speaker1: Yes.",Planet,"['Earth', 'Venus', 'Saturn', 'Space', 'Mass']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.13114330172538757,"[0.028498729690909386, 1.4530926364386687e-06, 0.41525799036026, 0.009840517304837704, 0.41525799036026]",school,False,0,False,0,"Speaker1: Okay,
Speaker1: Normally
Speaker1: when we are small okay
Speaker1: We go somewhere right
Speaker1: to complete our education. This is the first part of our education.
Speaker0: okay
Speaker1: at from five years
Speaker1: we start going somewhere. Where is it?
Speaker1: To an education institute right.
Speaker1: What is that we called?
Speaker0: school
Speaker1: okay
Speaker1: In school, what is more important for us?
Speaker1: There is a dress code right.",School uniform,"['Garment', 'Children', 'School', 'Clothing', 'School']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.6929770708084106,"[2.297214450663887e-05, 0.13482579588890076, 3.3797230116761057e-06, 0.14313659071922302, 0.029034212231636047]",small,True,1,False,0,"Speaker1: Ok, I got this phone, Ok?
Speaker1: uh, sorry I got this word.
Speaker1: Ok generally uh, we
Speaker1: we
Speaker1: talk
Speaker1: on this. We connected to our laptops or this thing.
Speaker1: to to talk. What you say?
Speaker0: Ear phone?
Speaker1: Yeah, one more thing?
Speaker1: What is the other word for small, small?",Microphone,"['Sound', 'Voice', 'Sing', 'Amplify', 'Speak']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.937553346157074,"[0.0013063010992482305, 0.024148153141140938, 0.0008295511361211538, 0.03613440692424774, 2.822073111019563e-05]",Android,True,1,False,0,"Speaker0: Ok, this guy is very famous, Ok? He is one of the you know
Speaker0: uh,
Speaker0: How to tell him?
Speaker0: He is very famous way, you know uh,
Speaker0: It's a um,
Speaker0: one
Speaker0: kind of a
Speaker1: He is very famous.
Speaker0: Yeah, he created one thing
Speaker1: Hmm
Speaker0: one type of operation system.
Speaker1: hmm,
Speaker0: Which is not, which is similar to android only.
Speaker1: Like Apple?
Speaker0: Yeah, yeah who is a
Speaker0: one
Speaker1: founder CEO?
Speaker0: Yeah, yeah, yeah",Steve Jobs,"['Iphone', 'Founder', 'Genius', 'Apple', 'Mac']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.9783345460891724,"[6.273306780713028e-07, 0.0011755941668525338, 0.0012291792081668973, 0.00015619465557392687, 0.019103819504380226]",sex,True,1,False,0,"Speaker1: Okay.
Speaker1: Okay this is a name of a movie okay?
Speaker0: hmm,
Speaker1: it's ah,
Speaker1: Okay, it's four words.
Speaker0: Okay.
Speaker1: Easy,
Speaker0: hmm,
Speaker1: first one is very important to everyone.
Speaker1: Like if they going if they get you know married or something
Speaker0: Okay, is it a kind of a webseries?
Speaker1: No, it's a movie.
Speaker1: Very famous movie okay?
Speaker1: Okay, ah I will okay four words,
Speaker1: first word is very ah this thing it is a you know it's related to our hormones,
Speaker0: hmm.
Speaker1: Okay?
Speaker1: Can you guess it related to me finally?
Speaker0: okay, sex?
Speaker1: Yeah.
Speaker1: It's first one,
Speaker0: it's",Sex and the City,"['Series', 'Women', 'New York', 'Moms', 'Relationships']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.44238290190696716,"[0.0399177223443985, 3.492687756079249e-05, 0.0002055891527561471, 0.04091281071305275, 0.4765460193157196]",,False,0,False,0,"Speaker1: Okay, next this thing
Speaker0: Okay, If we eat something
Speaker1: hh.
Speaker0: but what do we do
Speaker1: like which you and then we",Swallow,"['Bird', 'Spring', 'Black', 'Fly', 'Migrate']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.8233367204666138,"[0.004741491749882698, 1.5801211702637374e-05, 0.1293250173330307, 0.012769265100359917, 0.029811659827828407]",Earth,True,1,False,0,"Speaker1: Okay this is very you know one of the planet
Speaker1: almost a planet.
Speaker0: hmm,
Speaker1: You can see the everyday
Speaker0: hm
Speaker1: after sun's.",Moon,"['Space', 'Full', 'Night', 'Half', 'Sky']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.9564164876937866,"[0.0044993809424340725, 0.0038088569417595863, 0.0017460016533732414, 0.020503835752606392, 0.013025389984250069]",Taj Mahal,True,1,True,1,"Speaker1: Uh,
Speaker1: It's a very famous
Speaker1: the place
Speaker1: a
Speaker0: Okay.
Speaker1: Where
Speaker1: what did Sha Jahan build for Mumtaz? Yes.",Taj Mahal,"['Tourist Site', 'Agra', 'Landmark', 'Religious', 'Ivory-White']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.014687050133943558,"[2.5018895030370913e-05, 0.003681750502437353, 0.02194998227059841, 0.9596554040908813, 7.857846071601671e-07]",Dingoes,False,0,False,0,"Speaker0: Ah,
Speaker0: It's a
Speaker0: place
Speaker0: where we can see different type of things
Speaker0: let where where
Speaker1: Exhibition?
Speaker0: No,
Speaker0: we have wells connection of dingoes Right?
Speaker1: Yeah, yeah, yeah it's",Museum,"['Art', 'Building', 'Painting', 'Exhibition', 'Collection']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.24043820798397064,"[0.025844845920801163, 6.925015441083815e-06, 0.7321449518203735, 0.0011650373926386237, 0.00040006934432312846]",Physics,False,0,False,0,"Speaker1: hmm when we go on a bike we will raise the accelerator right?
Speaker0: hmm
Speaker1: ah what does that called?
Speaker0: Its for speed?
Speaker1: yes
Speaker0: Okay, speed.
Speaker1: ah what does we when its dark we will turn on?
Speaker0: ah light
Speaker1: yeah there is a middle word which is like
Speaker0: Okay, is it related to some
Speaker1: yes
Speaker0: this physics or something?",Speed of Light,"['Fast', 'Space', 'Physics', 'Travel', 'The Sun']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.7197244763374329,"[0.1714296042919159, 0.00309417094103992, 0.03952155262231827, 0.06390687078237534, 0.002323308726772666]",Mediterranean Sea,True,1,False,0,"Speaker1: yes.
Speaker1: hh
Speaker1: it's a kind of
Speaker1: watery place.
Speaker0: Okay, is it in India?
Speaker1: no.
Speaker1: ah,
Speaker0: some mission some
Speaker1: It's beside India, yes like that.
Speaker0: Okay, West Bengal.
Speaker1: HH.
Speaker0: Mediterranean Sea?
Speaker1: No,
Speaker0: am.
Speaker0: Indian Ocean?
Speaker1: no.",Atlantic Ocean,"['Pacific', 'Salty Water', 'Coast', 'Sea', 'Fish']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.0010695747332647443,"[1.3588127330876887e-05, 0.9421656131744385, 0.05671001598238945, 3.933831612812355e-05, 1.871631980066013e-06]",Dot,False,0,False,0,"Speaker0: Ok change the question
Speaker1: uh
Speaker0: um um this is this word belongs to the images
Speaker0: uh
Speaker1: images?.
Speaker0: yes
Speaker0: the in
Speaker1: any format or something
Speaker0: no no no in images there is we have some small small kind of thing
Speaker1: yeah yeah um
Speaker1: small small dots
Speaker0: yes
Speaker1: uh",Pixel,"['Screen', 'Dot', 'Square', 'Color', 'Video']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.04866917431354523,"[0.02225160039961338, 0.7156552672386169, 0.21340309083461761, 1.0439786819915753e-05, 1.0437795936013572e-05]","""Research""",False,0,True,1,"Speaker0: ah, ah, like If we want to know about something what do we do?",Research,"['Paper', 'Investigate', 'Undertake', 'Document', 'Report']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.7603553533554077,"[0.03144839033484459, 2.4388760721194558e-05, 0.004863991402089596, 0.0006149185355752707, 0.20269298553466797]",Guitar,True,1,False,0,"Speaker0: Ok, It's a
Speaker0: type of a thing, ah
Speaker1: Ok.
Speaker0: uh, use to play.
Speaker0: like, like harmony,
Speaker1: playing
Speaker1: Ok, some instrument uh, like tabla
Speaker0: Hmm,
Speaker0: hmm
Speaker1: or guiter.
Speaker0: Yes, but there is type of guitars, right?
Speaker1: Ok, Guitar, the word guitar is present?
Speaker0: Yes, guitar is present, there is another word in front of it but it is a type of a guitar.
Speaker1: Ok.
Speaker1: Uh,
Speaker0: Do you know it?
Speaker1: Yeah!
Speaker1: Like is it you know soft music or like a jazz, bass or something?
Speaker0: Yes,
Speaker0: Yes, the second word which you have",Bass Guitar,"['Instrument', 'Strings', 'Low', 'Pitch', 'Electric']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.8090375661849976,"[0.03972966596484184, 0.0001415842998540029, 0.03975634649395943, 7.485656396966078e-07, 0.11133410036563873]",Quarrel,True,1,False,0,"Speaker0: Okay.
Speaker0: If
Speaker0: uh uh husband and wife getting so much of quarrel between each other
Speaker0: then what do
Speaker1: What they do?
Speaker0: Yes.
Speaker1: Um, they go for police station or something.
Speaker0: Uh um.
Speaker1: Court.
Speaker0: Yes, the court thing.",Divorce,"['Wedding', 'Civil State', 'Breakup', 'Ex', 'Marriage']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.008123207837343216,"[0.9257979393005371, 0.0341716967523098, 0.02101653441786766, 0.00045650225365534425, 0.010434075258672237]",Mosquitoes,False,0,False,0,"Speaker1: Okay.
Speaker1: It's a type of
Speaker1: what do we can say
Speaker1: there are small insects right which will come in night
Speaker0: Okay, um
Speaker0: mosquitoes
Speaker1: yeah what do they
Speaker1: find to us uh yeah",Malaria,"['Mosquito', 'Disease', 'Parasite', 'Fever', 'Tropical']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.010042921639978886,"[0.02813871204853058, 0.05723957344889641, 0.11265642940998077, 0.7918716669082642, 5.0708225899143144e-05]","""Corona""",False,0,False,0,"Speaker0: The  word is like when we are having this corona time, What the people are uses?",Mask,"['Eyes', 'Cover', 'Venice', 'Carnival', 'Face']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.3185284435749054,"[0.000165135832503438, 0.007341351360082626, 0.0935407504439354, 0.5804240107536316, 3.1839826419854944e-07]",bright,False,0,False,0,"Speaker1: Next, uh if the power is gone
Speaker1: then what will be use in your phone?
Speaker1: Power is off.
Speaker0: Charging
Speaker1: No no no
Speaker0: Then?
Speaker1: If you are if you trying to find something.
Speaker0: Google search
Speaker1: No no no if the power is off,
Speaker1: power
Speaker1: then we are searching for something and we are using our phone.
Speaker1: Like we are searching for something more in a
Speaker1: We are searching for something item,
Speaker1: So we are using our phone
Speaker1: to search it.
Speaker0: You mean the specifications in phone right?
Speaker1: Yes yes
Speaker0: Ok
Speaker0: Mobile data
Speaker1: No no
Speaker0: No
Speaker0: Wi-fi
Speaker1: No no we are looking for something
Speaker1: bright",Flashlight,"['Light', 'Portable', 'Bulb', 'Battery', 'Hand']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.08379746228456497,"[0.04934530705213547, 0.7801897525787354, 1.1203605026821606e-05, 0.05823240801692009, 0.028423869982361794]",,False,0,False,0,"Speaker0: Next it comes like some kind of movie
Speaker0: It is a on character.
Speaker1: Ok
Speaker0: Like super
Speaker0: what is
Speaker1: Spiderman?
Speaker0: No no not Spiderman
Speaker1: Ironman?
Speaker0: No no no
Speaker0: Some kind of character, he is very strong.
Speaker1: Wonder woman?
Speaker0: No
Speaker0: He is the men",Thor,"['Norse', 'Superhero', 'American', 'Marvel', 'Film']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.30939561128616333,"[0.34776315093040466, 0.024335790425539017, 0.2811072766780853, 0.03442690894007683, 0.002971227513626218]",Selena Gomez,False,0,False,0,"Speaker0: Next one is the word like
Speaker0: It is also some kind of name, the persons name, right.
Speaker0: Uh, where
Speaker0: It is like
Speaker0: gender is opposite to men.
Speaker0: and
Speaker0: She is
Speaker0: intrested in music.
Speaker1: Ok.
Speaker1: You said she is a female. right?
Speaker0: Hmm
Speaker1: Uhh
Speaker1: Selena Gomez?
Speaker0: No No
Speaker1: Uh
Speaker1: What is that?
Speaker0: Like
Speaker0: It is very popular name, uh.
Speaker0: She is a woman.",Rihanna,"['Umbrella', 'Barbados', 'Female', 'Musician', 'Hit']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.006565774325281382,"[2.6712814360507764e-05, 0.1833721101284027, 0.018943028524518013, 5.868902735528536e-05, 0.7910336256027222]",Java,False,0,False,0,"Speaker1: Ah, this very a common thing which we have learned in like ah,
Speaker1: CSE clearing.
Speaker1: This is kind of, some kind of ah
Speaker0: Is it a subject?
Speaker1: Yes, it is a subject.
Speaker0: Operating system?
Speaker1: Yes, some kind of like that only.
Speaker0: Ah, C++?
Speaker1: No, no
Speaker0: Java?
Speaker1: Some kind of a
Speaker1: word in it.
Speaker0: Word in the sense?
Speaker1: Ah, what will use in the Java?",Javascript,"['Language', 'Computer', 'Coding', 'Code', 'Technology']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.6511899828910828,"[0.02781255543231964, 0.20746532082557678, 0.014483876526355743, 5.348551894712728e-07, 0.0990476980805397]",medical shop,True,1,False,0,"Speaker0: In Saudi Arabia.
Speaker0: Okay.
Speaker0: Yep.
Speaker0: Uh, here is another word um,
Speaker0: um, What we call medical shop uh, for another name.
Speaker0: Yeah.",Pharmacy,"['Doctor', 'Medicine', 'Prescription', 'Turn', 'Vaccine']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.9946485757827759,"[0.0039940569549798965, 0.0008944949368014932, 0.00011262999032624066, 0.00034802465233951807, 2.1818698314746143e-06]",ray,True,1,False,0,"Speaker1: Okay, I will try to explain this word, one word but
Speaker1: two words like,
Speaker1: the person,
Speaker1: ah,
Speaker1: what we call a line in mathematics?
Speaker1: line , line.
Speaker0: ray
Speaker1: Okay um okay that is the first part of the word, and I'm going to explain the second,
Speaker1: ah,
Speaker0: It's a name of a person?
Speaker1: Yes.
Speaker1: Okay, but he is from not from India,
Speaker1: Okay, first one is ray, ah I'm going to explain what,
Speaker1: um,
Speaker0: second one is?
Speaker1: I'm trying to explain that only second one.
Speaker0: and it is related to?
Speaker1: ah like we can ah,
Speaker1: heard his name in like physics.
Speaker1: not I guess he is the celebrity but he is not a scientist.
Speaker1: But ah  the second part of the name we came mostly we will listen in physics.
Speaker0: like ah can you say his name?
Speaker1: ah like,
Speaker0: ah,
Speaker1: ah now you can comment the both the words,
Speaker1: yeah.",Ray Charles,"['Blind', 'Singer', 'Jazz', 'Piano', 'American']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.7068219780921936,"[0.0001003914512693882, 0.010334241203963757, 0.0007101634400896728, 0.2736353874206543, 0.008397801779210567]",Cardiologist,True,1,False,0,"Speaker0: This is a profession
Speaker0: Uh
Speaker0: But related to not the
Speaker0: Uhm
Speaker1: Doctor
Speaker0: Uh, a doctor.
Speaker0: Uh
Speaker1: I shall should a name different doctors?
Speaker0: Uhn. Uh in in doctor like Cardiologist, like neurologist.
Speaker0: In that we can
Speaker1: Right, yes.
Speaker0: Uh,
Speaker0: In that we can see but he is related to our
Speaker0: Uh",Dentist,"['Mouth', 'Cavity', 'Filling', 'Anesthetics', 'Teeth']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.7661204934120178,"[0.19900736212730408, 0.011304372921586037, 0.01913522742688656, 0.0005236546276137233, 0.003908883780241013]",Egypt,True,1,False,0,"Speaker1: for skip
Speaker1: Okay this is the
Speaker1: monument
Speaker1: in the world, where we can
Speaker1: see this is a mummy in mummy film.
Speaker0: Egypt?
Speaker1: okay place is
Speaker1: is that, but what we see in that?",Pyramid,"['Egypt', 'Ancient', 'Giza', 'Triangular', 'Structure']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.3752216398715973,"[0.08301529288291931, 0.012800646014511585, 0.5239752531051636, 0.003972806502133608, 0.0010143613908439875]","""Bread""",False,0,False,0,"Speaker1: Uh, this is the common food we eat in the morning
Speaker1: like foreign people will eat.",Sandwich,"['Bread', 'Meat', 'Vegetables', 'Burger', 'Stacked']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.43846213817596436,"[0.39068594574928284, 0.009630016051232815, 0.05303732305765152, 0.09091667830944061, 0.017267785966396332]",Fishes,True,1,False,0,"Speaker0: Uh,
Speaker0: What you call if we,
Speaker0: what will be there in the water?
Speaker1: Fishes,
Speaker0: Who will catch that?",Fisherman,"['Fish', 'Rod', 'Hook', 'Bait', 'Worm']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.9951959252357483,"[0.0014043394476175308, 0.0006793370703235269, 0.002188689773902297, 0.0003533933195285499, 0.0001783694897312671]",Holiday,True,1,False,0,"Speaker1: Okay.
Speaker1: After school what we expect in summers?
Speaker0: Holidays, holiday.
Speaker1: That second word and the first word will be like uh, if we go to the
Speaker1: what you call, if we use electricity for a month and what we get?",Billie Holiday,"['Jazz', 'Singer', 'Swing', 'Vocal', 'Scat']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.033966585993766785,"[0.041763320565223694, 0.8881449699401855, 0.011825726367533207, 0.0114871421828866, 0.012812280096113682]",Boat,False,0,False,0,"Speaker1: Here what we can see in the rivers?
Speaker0: Ha.
Speaker1: Not exactly in the river.
Speaker0: Okay.
Speaker0: Boat,",Ship,"['Water', 'Boat', 'Sea', 'Ocean', 'Vessel']",False
allenai/tulu-2-7b,True,no_answers,221,en_in,0.8560149073600769,"[6.133526539997547e-07, 0.0015121203614398837, 1.1998015907010995e-05, 0.0020744616631418467, 0.1403859257698059]",rainbow,True,1,True,1,"Speaker0: When
Speaker0: the, when it rains.
Speaker1: Okay.
Speaker0: after the rains what we 'll see in the sky?
Speaker1: When combine rain and sun?
Speaker0: Yes.",Rainbow,"['Color', 'Gold', 'Light', 'Reading', 'Waterfall']",False
